person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
28,34689.07,RENT,1.0,VENTURE,C,6000.0,6.91,1,0.17,N,4
26,6785.49,RENT,3.0,MEDICAL,A,5000.0,13.99,1,0.74,N,4
25,54000.0,RENT,4.0,MEDICAL,D,10128.33,16.0,1,0.19,N,3
24,40000.0,RENT,1.0,MEDICAL,C,7000.0,13.49,1,0.18,N,4
30,31500.0,RENT,3.0,PERSONAL,D,3600.0,16.95,1,0.11,Y,8
24,44084.96,RENT,2.0,PERSONAL,A,8500.0,15.05,1,0.19,N,4
35,34000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,C,15000.0,11.36,1,0.44,N,10
22,20000.0,OWN,1.0,HOMEIMPROVEMENT,E,5000.0,18.09,1,0.25,N,4
26,46800.0,RENT,2.0,VENTURE,D,4000.0,17.49,1,0.09,N,4
23,41000.0,RENT,3.0,VENTURE,F,6000.0,15.99,1,0.15,N,7
35,30000.0,RENT,3.0,DEBTCONSOLIDATION,B,10400.0,15.23,1,0.35,Y,3
21,44000.0,RENT,1.0,MEDICAL,F,6452.6,15.58,1,0.15,N,5
22,15600.0,RENT,1.0,EDUCATION,A,10000.0,6.62,1,0.64,Y,10
23,25000.0,RENT,9.0,VENTURE,D,10000.0,16.0,1,0.4,N,4
25,17809.43,RENT,2.0,HOMEIMPROVEMENT,D,6500.0,11.99,1,0.36,N,3
23,14400.0,RENT,5.0,VENTURE,A,1346.78,13.49,1,0.09,N,3
28,78996.0,RENT,6.0,PERSONAL,D,9917.88,15.65,1,0.13,Y,4
36,44000.0,RENT,2.0,DEBTCONSOLIDATION,B,3659.04,9.75,1,0.08,N,24
22,38400.0,RENT,6.0,PERSONAL,C,10000.0,8.94,1,0.26,N,3
32,78000.0,RENT,1.0,HOMEIMPROVEMENT,D,25000.0,17.99,1,0.32,N,5
24,42326.36,RENT,3.0,PERSONAL,A,10000.0,15.33,1,0.24,Y,7
26,36000.0,RENT,8.0,HOMEIMPROVEMENT,D,10000.0,20.25,1,0.28,N,3
24,69000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,12321.76,8.9,1,0.18,N,4
38,126996.17,MORTGAGE,4.0,DEBTCONSOLIDATION,C,12000.0,11.03,1,0.09,Y,3
26,42508.9,RENT,7.0,HOMEIMPROVEMENT,D,20000.0,11.49,1,0.47,Y,10
35,34000.0,RENT,1.0,DEBTCONSOLIDATION,A,6000.0,11.99,1,0.18,N,16
22,51600.0,RENT,5.0,DEBTCONSOLIDATION,D,6000.0,10.75,1,0.12,N,7
38,18000.0,OWN,1.0,HOMEIMPROVEMENT,A,8875.0,15.07,1,0.49,N,7
25,14400.0,RENT,4.0,HOMEIMPROVEMENT,D,10000.0,16.49,1,0.69,Y,5
35,190868.29,MORTGAGE,1.0,PERSONAL,A,16000.0,15.62,1,0.08,Y,4
22,20000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,C,3000.0,14.84,1,0.15,N,3
22,58650.0,MORTGAGE,2.0,EDUCATION,B,4375.0,7.9,1,0.07,N,3
34,36063.89,RENT,1.0,PERSONAL,E,3600.0,12.53,1,0.1,N,4
28,54408.75,RENT,2.0,MEDICAL,D,6000.0,17.19,1,0.11,Y,10
22,33000.0,RENT,3.0,VENTURE,D,12000.0,16.29,1,0.36,Y,3
26,52000.0,RENT,3.0,DEBTCONSOLIDATION,B,25000.0,13.43,1,0.48,N,7
25,55319.82,RENT,5.0,HOMEIMPROVEMENT,D,18000.0,14.91,1,0.33,N,7
29,32200.08,RENT,7.0,VENTURE,B,20000.0,14.59,1,0.62,Y,5
24,88000.0,MORTGAGE,6.0,PERSONAL,D,2200.0,14.54,1,0.02,N,3
36,33000.0,RENT,17.0,DEBTCONSOLIDATION,B,7200.0,8.9,1,0.22,Y,13
23,52279.98,RENT,5.0,VENTURE,D,25000.0,11.36,1,0.48,N,3
52,73001.67,RENT,17.0,PERSONAL,C,25000.0,6.03,1,0.34,Y,14
22,88000.0,RENT,8.0,VENTURE,D,15000.0,15.28,1,0.17,N,5
32,24000.0,RENT,4.0,EDUCATION,D,3000.0,16.29,1,0.12,Y,4
22,25920.0,RENT,3.0,VENTURE,E,15000.0,13.49,1,0.58,N,3
37,50000.0,RENT,5.0,MEDICAL,D,15000.0,11.0,1,0.3,N,10
27,32000.0,RENT,5.0,EDUCATION,B,9450.0,14.83,1,0.3,N,4
34,14000.0,RENT,3.0,MEDICAL,C,5900.0,7.51,1,0.42,N,7
22,30000.0,RENT,2.0,HOMEIMPROVEMENT,D,12250.0,8.88,1,0.41,Y,4
27,16800.0,RENT,7.0,MEDICAL,D,8000.0,10.99,1,0.48,N,7
26,38000.0,MORTGAGE,2.0,EDUCATION,E,5200.0,13.99,1,0.14,Y,7
21,56100.0,MORTGAGE,2.0,VENTURE,E,5758.22,16.32,1,0.1,Y,4
34,74540.26,RENT,2.0,EDUCATION,B,16000.0,11.86,1,0.21,N,17
28,130008.87,MORTGAGE,7.0,PERSONAL,A,25000.0,14.11,1,0.19,N,3
25,75511.03,RENT,3.0,DEBTCONSOLIDATION,E,28000.0,16.35,1,0.37,Y,5
27,49000.0,RENT,1.0,DEBTCONSOLIDATION,B,7500.0,13.48,1,0.15,N,4
31,36000.0,RENT,4.0,MEDICAL,B,24250.0,13.55,1,0.67,N,15
22,32000.0,MORTGAGE,2.0,VENTURE,B,16425.0,11.49,1,0.51,Y,3
35,48000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,B,8000.0,7.88,1,0.17,N,3
31,41000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,D,15000.0,11.86,1,0.37,N,7
24,33996.0,MORTGAGE,3.0,PERSONAL,B,16800.0,9.01,1,0.49,N,4
23,35230.07,RENT,3.0,HOMEIMPROVEMENT,B,10625.0,13.49,1,0.3,Y,4
41,76000.0,RENT,3.0,DEBTCONSOLIDATION,B,7800.0,13.49,1,0.1,N,10
27,74400.0,MORTGAGE,4.0,DEBTCONSOLIDATION,B,14500.0,16.4,1,0.19,N,4
40,36000.0,RENT,1.0,DEBTCONSOLIDATION,B,3000.0,12.37,1,0.08,N,4
26,40000.0,RENT,7.0,HOMEIMPROVEMENT,D,10000.0,15.28,1,0.25,N,7
23,49000.0,RENT,3.0,DEBTCONSOLIDATION,C,3500.0,13.61,1,0.07,Y,5
22,39000.0,RENT,2.0,DEBTCONSOLIDATION,C,3000.0,8.49,1,0.08,Y,3
27,67000.0,RENT,1.0,PERSONAL,D,6700.0,17.36,1,0.1,Y,3
22,57000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,D,10000.0,14.61,1,0.18,Y,3
28,83299.42,RENT,1.0,VENTURE,B,15000.0,15.45,1,0.18,N,9
27,29000.0,RENT,1.0,HOMEIMPROVEMENT,A,24250.0,10.37,1,0.83,N,9
35,604000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,D,25000.0,21.16,1,0.04,Y,5
40,55161.34,RENT,1.0,MEDICAL,B,14000.0,7.51,1,0.25,N,7
31,15097.28,RENT,2.0,EDUCATION,B,1200.0,15.58,1,0.08,N,17
25,36033.49,RENT,2.0,EDUCATION,D,25000.0,9.99,1,0.69,N,3
25,78000.0,RENT,5.0,DEBTCONSOLIDATION,E,6000.0,17.49,1,0.08,Y,3
24,80000.01,MORTGAGE,3.0,DEBTCONSOLIDATION,D,9250.0,14.11,1,0.12,N,5
29,24996.0,RENT,1.0,EDUCATION,B,9000.0,12.23,1,0.36,N,7
22,17108.0,RENT,9.0,HOMEIMPROVEMENT,B,5000.0,11.83,1,0.29,N,3
27,50000.0,MORTGAGE,17.0,MEDICAL,C,15000.0,16.49,1,0.3,Y,4
32,36000.0,RENT,3.0,MEDICAL,A,15000.0,9.33,1,0.42,N,7
22,54000.0,RENT,17.0,VENTURE,C,6000.0,14.11,1,0.11,N,4
48,128000.0,RENT,1.0,PERSONAL,A,15000.0,12.84,1,0.12,N,12
22,50000.0,RENT,2.0,MEDICAL,D,8700.0,17.93,1,0.17,Y,3
30,30000.0,RENT,2.0,VENTURE,C,4500.0,12.21,1,0.15,N,7
64,141224.67,MORTGAGE,7.0,HOMEIMPROVEMENT,B,25000.0,15.21,1,0.18,Y,21
24,54000.0,MORTGAGE,1.0,MEDICAL,B,25000.0,15.27,1,0.46,Y,11
32,16800.0,RENT,5.0,EDUCATION,D,15000.0,15.62,1,0.83,Y,17
26,63230.81,RENT,7.0,EDUCATION,C,12800.0,11.28,1,0.2,Y,4
25,60000.0,RENT,1.0,DEBTCONSOLIDATION,E,10000.0,18.39,1,0.17,N,4
32,91800.0,MORTGAGE,7.0,MEDICAL,E,7000.0,19.03,1,0.08,Y,7
23,36000.0,RENT,3.0,PERSONAL,E,3800.0,13.04,1,0.11,N,4
27,16800.0,MORTGAGE,1.0,DEBTCONSOLIDATION,D,14000.0,15.21,1,0.83,N,4
22,45996.0,RENT,8.0,VENTURE,B,12000.0,12.53,1,0.26,Y,3
29,33000.0,RENT,1.0,MEDICAL,A,1500.0,13.24,1,0.05,Y,4
27,79939.63,RENT,8.0,DEBTCONSOLIDATION,D,6000.0,15.62,1,0.08,Y,8
28,28148.42,RENT,2.0,DEBTCONSOLIDATION,B,2400.0,13.24,1,0.09,Y,16
27,30000.0,RENT,9.0,EDUCATION,C,8500.0,6.62,1,0.28,Y,10
24,13200.0,RENT,1.0,MEDICAL,B,1500.0,11.49,1,0.11,N,9
42,136025.79,RENT,1.0,DEBTCONSOLIDATION,F,14500.0,17.27,1,0.11,N,5
24,31000.0,RENT,9.0,PERSONAL,A,8000.0,12.53,1,0.26,N,3
28,22000.0,RENT,1.0,DEBTCONSOLIDATION,D,4200.0,13.11,1,0.19,N,7
30,35000.0,RENT,7.0,DEBTCONSOLIDATION,C,18000.0,6.62,1,0.51,N,10
29,58800.0,RENT,2.0,DEBTCONSOLIDATION,A,20000.0,11.36,1,0.34,N,5
22,15000.0,RENT,1.0,DEBTCONSOLIDATION,B,2313.71,13.57,1,0.15,N,3
27,54000.0,RENT,1.0,HOMEIMPROVEMENT,C,5400.0,11.11,1,0.1,N,4
25,24000.0,RENT,1.0,HOMEIMPROVEMENT,A,13000.0,14.09,1,0.54,Y,4
22,17004.0,RENT,1.0,VENTURE,C,8000.0,11.36,1,0.47,N,3
25,44000.0,RENT,7.0,DEBTCONSOLIDATION,A,14000.0,15.65,1,0.32,N,3
24,88993.65,RENT,17.0,MEDICAL,D,30000.0,15.62,1,0.34,N,4
22,34000.0,RENT,17.0,DEBTCONSOLIDATION,C,7500.0,7.49,1,0.22,N,4
31,18000.0,RENT,2.0,VENTURE,C,2600.0,8.9,1,0.14,N,17
22,31000.0,MORTGAGE,4.0,EDUCATION,C,9000.0,11.11,1,0.29,N,3
24,59000.0,RENT,9.0,MEDICAL,E,12000.0,18.25,1,0.2,N,9
30,24000.0,MORTGAGE,3.0,EDUCATION,E,12000.0,14.54,1,0.5,Y,17
34,28800.0,RENT,8.0,PERSONAL,B,6000.0,11.86,1,0.21,N,4
26,15000.0,RENT,2.0,PERSONAL,C,2400.0,11.48,1,0.16,Y,8
22,58000.0,RENT,1.0,EDUCATION,D,10000.0,14.59,1,0.17,N,3
33,28800.0,RENT,3.0,DEBTCONSOLIDATION,C,2400.0,11.99,1,0.08,Y,10
22,40000.0,RENT,4.0,DEBTCONSOLIDATION,A,12000.0,6.91,1,0.3,N,4
37,37200.0,MORTGAGE,1.0,PERSONAL,A,16000.0,8.49,1,0.43,N,12
34,66000.0,MORTGAGE,4.0,VENTURE,C,25000.0,10.99,1,0.38,N,23
31,58650.0,RENT,9.0,DEBTCONSOLIDATION,B,20000.0,14.74,1,0.34,N,7
27,88000.0,MORTGAGE,1.0,VENTURE,D,14000.0,14.27,1,0.16,Y,7
25,69000.0,RENT,1.0,VENTURE,D,15000.0,17.58,1,0.22,Y,3
29,20680.98,RENT,10.0,PERSONAL,E,10000.0,16.45,1,0.48,N,4
25,30847.75,RENT,5.0,PERSONAL,F,2775.0,14.74,1,0.09,N,9
31,177077.34,RENT,1.0,PERSONAL,A,18000.0,11.14,1,0.1,N,4
28,19200.0,RENT,2.0,EDUCATION,A,2800.0,14.22,1,0.15,Y,7
24,68400.0,MORTGAGE,3.0,DEBTCONSOLIDATION,D,10000.0,11.86,1,0.15,N,7
23,15600.0,RENT,2.0,MEDICAL,D,3600.0,14.84,1,0.23,Y,3
22,36442.69,RENT,17.0,DEBTCONSOLIDATION,E,7500.0,13.49,1,0.21,N,5
38,29000.0,RENT,4.0,VENTURE,D,6794.29,14.96,1,0.23,N,7
28,55000.0,MORTGAGE,5.0,MEDICAL,A,12000.0,7.66,1,0.22,N,4
24,64000.0,RENT,1.0,MEDICAL,C,7000.0,5.99,1,0.11,N,3
38,62900.0,MORTGAGE,1.0,PERSONAL,C,16800.0,10.38,1,0.27,Y,4
30,32400.0,RENT,3.0,PERSONAL,B,9600.0,15.96,1,0.3,N,8
25,16443.83,RENT,4.0,MEDICAL,C,13650.0,6.99,1,0.83,N,9
23,8000.0,RENT,4.0,MEDICAL,B,4000.0,12.69,1,0.5,Y,4
26,73000.0,RENT,2.0,PERSONAL,D,3600.0,8.88,1,0.05,N,4
31,34303.59,RENT,17.0,PERSONAL,D,8000.0,15.58,1,0.23,N,4
35,29120.0,MORTGAGE,9.0,HOMEIMPROVEMENT,C,10000.0,7.49,1,0.34,Y,10
52,101000.0,MORTGAGE,7.0,MEDICAL,E,20000.0,15.7,1,0.2,N,10
41,29000.0,RENT,1.0,DEBTCONSOLIDATION,B,4200.0,14.96,1,0.14,Y,13
35,45000.0,RENT,3.0,DEBTCONSOLIDATION,B,5000.0,14.09,1,0.11,N,4
28,46000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,C,10000.0,10.99,1,0.22,Y,4
30,41000.0,RENT,1.0,MEDICAL,E,3000.0,16.89,1,0.07,Y,7
22,40000.0,RENT,1.0,EDUCATION,A,8500.0,13.98,1,0.21,N,4
22,32912.7,MORTGAGE,1.0,VENTURE,C,5000.0,6.99,1,0.15,N,5
28,34000.0,MORTGAGE,7.0,PERSONAL,C,8875.0,14.96,1,0.26,Y,3
22,55476.04,MORTGAGE,3.0,HOMEIMPROVEMENT,E,10000.0,13.22,1,0.18,N,4
24,29000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,C,3000.0,10.99,1,0.1,N,4
52,58000.0,RENT,3.0,MEDICAL,D,10000.0,15.31,1,0.17,Y,7
21,88000.0,MORTGAGE,1.0,PERSONAL,D,11083.99,17.99,1,0.13,Y,3
43,61200.0,RENT,1.0,MEDICAL,D,19200.0,15.95,1,0.31,Y,5
24,74414.45,RENT,5.0,DEBTCONSOLIDATION,B,14000.0,12.39,1,0.19,N,3
23,56500.0,RENT,8.0,VENTURE,B,15000.0,10.62,1,0.27,N,9
30,54000.0,RENT,3.0,PERSONAL,B,14000.0,11.49,1,0.26,N,3
38,236280.96,MORTGAGE,17.0,VENTURE,E,35000.0,17.74,1,0.15,N,8
23,12000.0,RENT,1.0,EDUCATION,D,2500.0,16.7,1,0.21,Y,3
34,48404.32,MORTGAGE,4.0,EDUCATION,A,12000.0,16.0,1,0.25,Y,10
23,52800.0,RENT,3.0,MEDICAL,B,12000.0,11.11,1,0.23,N,4
23,52733.68,RENT,17.0,MEDICAL,A,24250.0,7.9,1,0.46,Y,4
25,50000.0,RENT,5.0,HOMEIMPROVEMENT,B,16000.0,14.54,1,0.32,N,4
26,44000.0,RENT,5.0,MEDICAL,B,5000.0,15.65,1,0.11,N,3
25,70550.0,MORTGAGE,1.0,MEDICAL,A,20000.0,13.49,1,0.28,Y,3
23,98000.0,MORTGAGE,5.0,EDUCATION,A,24000.0,10.37,1,0.24,N,7
41,44000.0,RENT,5.0,DEBTCONSOLIDATION,B,22400.0,18.43,1,0.51,Y,7
23,33580.06,RENT,3.0,VENTURE,C,12000.0,10.25,1,0.36,N,4
35,117996.5,RENT,17.0,EDUCATION,E,35000.0,9.99,1,0.3,N,4
24,41000.0,RENT,5.0,DEBTCONSOLIDATION,B,4500.0,16.29,1,0.11,N,4
23,52800.0,RENT,2.0,EDUCATION,A,14000.0,15.69,1,0.27,Y,4
25,54000.0,RENT,7.0,MEDICAL,B,4500.0,6.91,1,0.08,Y,11
23,13440.0,RENT,5.0,MEDICAL,A,1600.0,7.18,1,0.12,Y,3
23,30716.52,RENT,1.0,HOMEIMPROVEMENT,B,7000.0,16.45,1,0.23,N,3
45,57000.0,RENT,2.0,VENTURE,C,15000.0,13.49,1,0.26,Y,9
23,57000.0,MORTGAGE,17.0,MEDICAL,E,11000.0,12.21,1,0.19,N,7
24,34000.0,RENT,1.0,VENTURE,D,3600.0,16.4,1,0.11,N,4
25,42000.0,RENT,6.0,EDUCATION,A,15000.0,16.89,1,0.36,N,8
26,52000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,D,8000.0,16.77,1,0.15,Y,10
28,30000.0,MORTGAGE,17.0,DEBTCONSOLIDATION,D,5000.0,13.11,1,0.17,N,10
22,14400.0,MORTGAGE,1.0,VENTURE,D,1000.0,14.59,1,0.07,N,3
38,33000.0,MORTGAGE,4.0,MEDICAL,B,2500.0,11.28,1,0.08,N,3
50,187211.04,MORTGAGE,3.0,VENTURE,G,14000.0,19.29,1,0.07,N,10
23,36000.0,RENT,3.0,DEBTCONSOLIDATION,C,17000.0,6.92,1,0.47,N,3
22,34000.0,RENT,2.0,HOMEIMPROVEMENT,B,16000.0,16.29,1,0.47,N,3
35,53000.0,RENT,1.0,DEBTCONSOLIDATION,B,12000.0,12.23,1,0.23,N,14
28,12000.0,RENT,1.0,EDUCATION,A,5000.0,12.53,1,0.42,Y,10
23,100000.0,RENT,1.0,EDUCATION,B,6000.0,16.45,1,0.06,N,9
28,35000.0,RENT,6.0,MEDICAL,D,18500.0,14.5,1,0.53,Y,4
40,73000.0,RENT,3.0,EDUCATION,D,16000.0,17.19,1,0.22,N,5
37,370812.98,RENT,8.0,HOMEIMPROVEMENT,D,16000.0,14.17,1,0.04,N,5
31,194243.34,MORTGAGE,3.0,MEDICAL,B,25000.0,16.82,1,0.13,Y,30
26,76357.79,RENT,2.0,MEDICAL,C,20000.0,10.38,1,0.26,N,5
33,54000.0,MORTGAGE,1.0,MEDICAL,E,6800.0,17.88,1,0.13,Y,8
23,29000.0,MORTGAGE,3.0,EDUCATION,B,4000.0,12.61,1,0.14,Y,4
35,46000.0,MORTGAGE,1.0,MEDICAL,C,9600.0,11.71,1,0.21,Y,9
22,59000.0,RENT,4.0,HOMEIMPROVEMENT,A,12000.0,16.45,1,0.2,Y,4
28,27387.2,RENT,4.0,MEDICAL,B,3000.0,13.72,1,0.11,N,10
40,78000.0,RENT,3.0,PERSONAL,D,25000.0,13.49,1,0.32,Y,4
25,76500.0,MORTGAGE,5.0,MEDICAL,B,6000.0,7.9,1,0.08,N,3
30,72000.0,MORTGAGE,6.0,VENTURE,D,11750.0,14.96,1,0.16,N,3
21,70000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,D,10000.0,15.31,1,0.14,N,3
27,76635.98,RENT,17.0,DEBTCONSOLIDATION,E,10000.0,13.43,1,0.13,N,4
23,25000.0,RENT,1.0,DEBTCONSOLIDATION,C,6100.0,9.33,1,0.24,N,4
26,79050.0,MORTGAGE,5.0,EDUCATION,D,15000.0,14.59,1,0.19,N,7
23,25000.0,OTHER,5.0,VENTURE,C,24250.0,8.32,1,0.83,N,5
59,30000.0,RENT,8.0,DEBTCONSOLIDATION,D,25000.0,7.9,1,0.83,N,17
33,83000.0,MORTGAGE,5.0,EDUCATION,D,20000.0,17.19,1,0.24,Y,10
22,25200.0,RENT,4.0,HOMEIMPROVEMENT,B,7750.0,16.49,1,0.31,N,3
28,54000.0,RENT,3.0,VENTURE,A,20000.0,10.99,1,0.37,N,9
23,37680.0,RENT,1.0,HOMEIMPROVEMENT,A,3000.0,14.84,1,0.08,N,4
23,30000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,C,10000.0,7.42,1,0.33,N,3
22,30000.0,RENT,2.0,DEBTCONSOLIDATION,E,7200.0,16.0,1,0.24,Y,3
22,19200.0,RENT,1.0,HOMEIMPROVEMENT,C,5000.0,14.26,1,0.26,N,4
22,40621.94,RENT,17.0,MEDICAL,D,5000.0,16.4,1,0.12,N,4
41,188000.0,RENT,7.0,MEDICAL,D,25000.0,14.74,1,0.13,N,17
24,138000.0,RENT,7.0,DEBTCONSOLIDATION,E,20000.0,17.04,1,0.14,N,8
22,36500.0,RENT,3.0,DEBTCONSOLIDATION,A,3500.0,10.65,1,0.1,N,4
27,33996.0,RENT,1.0,HOMEIMPROVEMENT,B,2000.0,11.12,1,0.06,N,4
34,10000.0,RENT,3.0,DEBTCONSOLIDATION,D,3000.0,11.12,1,0.3,N,7
28,54000.0,RENT,9.0,MEDICAL,C,11000.0,12.98,1,0.2,N,10
54,73579.68,RENT,6.0,EDUCATION,D,12000.0,9.88,1,0.16,N,5
22,42000.0,RENT,2.0,MEDICAL,E,5000.0,19.29,1,0.12,N,5
23,34000.0,RENT,3.0,PERSONAL,D,5000.0,17.69,1,0.15,N,3
26,60000.0,RENT,9.0,EDUCATION,D,21000.0,14.35,1,0.35,Y,7
22,32000.0,RENT,1.0,HOMEIMPROVEMENT,B,13000.0,7.88,1,0.41,Y,4
30,39097.12,RENT,7.0,DEBTCONSOLIDATION,E,10000.0,10.91,1,0.26,N,10
26,83300.0,RENT,7.0,HOMEIMPROVEMENT,D,10000.0,13.23,1,0.12,N,3
22,52357.94,RENT,4.0,DEBTCONSOLIDATION,B,7000.0,10.37,1,0.13,N,3
27,56000.0,RENT,5.0,HOMEIMPROVEMENT,D,11000.0,10.75,1,0.2,N,15
21,29000.0,RENT,17.0,HOMEIMPROVEMENT,C,4000.0,11.86,1,0.14,Y,4
25,81320.15,MORTGAGE,7.0,EDUCATION,D,5800.0,17.99,1,0.07,N,4
22,30000.0,RENT,1.0,VENTURE,C,1500.0,10.25,1,0.05,Y,3
22,35004.0,RENT,6.0,DEBTCONSOLIDATION,D,5000.0,9.91,1,0.14,N,4
34,70000.0,RENT,17.0,VENTURE,D,28000.0,15.68,1,0.4,Y,7
36,60500.0,RENT,6.0,VENTURE,D,10217.26,14.12,1,0.17,Y,15
50,49000.0,OWN,2.0,VENTURE,D,8226.24,11.71,1,0.17,N,15
28,32000.0,RENT,5.0,MEDICAL,C,13000.0,13.49,1,0.41,Y,8
24,24000.0,RENT,5.0,MEDICAL,C,4750.0,10.0,1,0.2,Y,7
23,45000.0,OTHER,2.0,VENTURE,C,15000.0,16.77,1,0.33,N,4
24,59000.0,RENT,2.0,PERSONAL,C,21600.0,14.22,1,0.37,N,4
30,5034.59,RENT,1.0,MEDICAL,B,3500.0,15.28,1,0.7,Y,9
22,45000.0,RENT,1.0,MEDICAL,D,8875.0,15.33,1,0.2,N,3
28,98000.0,MORTGAGE,6.0,MEDICAL,F,12000.0,19.47,1,0.12,N,4
27,48000.0,RENT,1.0,PERSONAL,D,7000.0,16.02,1,0.15,Y,4
24,34320.0,RENT,3.0,DEBTCONSOLIDATION,B,2400.0,10.0,1,0.07,N,3
24,36000.0,RENT,2.0,DEBTCONSOLIDATION,A,4000.0,7.29,1,0.11,N,3
22,49000.0,RENT,2.0,HOMEIMPROVEMENT,C,7200.0,15.65,1,0.15,Y,3
26,44400.0,RENT,2.0,HOMEIMPROVEMENT,D,12000.0,17.19,1,0.27,Y,5
26,21600.0,RENT,8.0,MEDICAL,A,15000.0,10.37,1,0.69,N,17
23,33765.24,MORTGAGE,1.0,MEDICAL,C,6000.0,11.83,1,0.18,N,3
33,69000.0,RENT,5.0,MEDICAL,F,25000.0,18.3,1,0.36,N,3
23,25159.83,RENT,1.0,EDUCATION,D,15000.0,10.95,1,0.6,Y,3
23,148000.0,RENT,6.0,HOMEIMPROVEMENT,B,20000.0,9.99,1,0.14,N,3
27,60519.34,RENT,1.0,DEBTCONSOLIDATION,D,4000.0,17.39,1,0.07,Y,5
28,148000.0,RENT,1.0,DEBTCONSOLIDATION,B,32863.55,16.07,1,0.22,N,3
28,69000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,6000.0,7.9,1,0.09,N,5
22,78700.0,MORTGAGE,2.0,HOMEIMPROVEMENT,D,8000.0,12.92,1,0.1,N,4
26,67000.0,RENT,7.0,DEBTCONSOLIDATION,A,12000.0,14.61,1,0.18,N,5
26,39000.0,RENT,17.0,PERSONAL,A,9000.0,10.0,1,0.23,N,9
25,74000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,E,25000.0,21.27,1,0.34,Y,7
23,44500.0,RENT,1.0,VENTURE,D,2500.0,11.36,1,0.06,N,7
24,33000.0,RENT,1.0,DEBTCONSOLIDATION,A,3000.0,8.9,1,0.09,N,3
30,30000.0,RENT,3.0,EDUCATION,C,5600.0,6.54,1,0.19,N,5
25,30000.0,RENT,2.0,PERSONAL,A,5000.0,9.63,1,0.17,N,3
24,49200.0,RENT,8.0,VENTURE,B,18000.0,12.42,1,0.37,Y,5
23,25000.0,RENT,17.0,MEDICAL,D,24000.0,16.82,1,0.83,N,4
46,74000.0,MORTGAGE,17.0,DEBTCONSOLIDATION,D,19967.33,12.69,1,0.27,N,14
22,32400.0,RENT,3.0,MEDICAL,B,5000.0,13.48,1,0.15,N,3
22,15521.66,RENT,1.0,MEDICAL,A,12000.0,14.91,1,0.77,N,4
22,28800.0,RENT,1.0,DEBTCONSOLIDATION,A,2850.0,7.51,1,0.1,N,3
22,29000.0,RENT,1.0,EDUCATION,D,3802.13,12.84,1,0.13,N,4
28,46852.0,RENT,8.0,MEDICAL,B,20000.0,11.49,1,0.43,N,5
24,30000.0,MORTGAGE,17.0,EDUCATION,B,2500.0,14.46,1,0.08,Y,9
37,32000.0,RENT,4.0,EDUCATION,C,11000.0,9.99,1,0.34,N,4
22,74000.0,RENT,4.0,PERSONAL,A,35000.0,10.59,1,0.47,Y,3
25,53476.49,RENT,2.0,HOMEIMPROVEMENT,E,9600.0,17.56,1,0.18,N,4
36,44000.0,RENT,1.0,PERSONAL,C,20500.0,10.99,1,0.47,N,4
22,24000.0,RENT,4.0,PERSONAL,B,5000.0,7.66,1,0.21,N,3
24,32000.0,RENT,4.0,HOMEIMPROVEMENT,C,10000.0,9.91,1,0.31,N,4
43,18000.0,RENT,17.0,MEDICAL,C,4500.0,9.91,1,0.25,N,5
23,48000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,3600.0,16.89,1,0.08,N,3
35,34500.0,RENT,2.0,DEBTCONSOLIDATION,A,5186.25,15.08,1,0.15,Y,23
29,54000.0,RENT,3.0,EDUCATION,B,20000.0,10.99,1,0.37,N,4
25,10918.01,RENT,1.0,HOMEIMPROVEMENT,D,2883.55,14.27,1,0.26,Y,4
28,76000.0,RENT,2.0,EDUCATION,E,25000.0,13.23,1,0.33,N,5
29,29000.0,MORTGAGE,1.0,PERSONAL,B,3200.0,10.74,1,0.11,N,17
42,36000.0,RENT,9.0,PERSONAL,A,14000.0,6.62,1,0.39,N,17
24,34000.0,RENT,1.0,PERSONAL,F,15893.8,15.68,1,0.47,Y,4
30,29000.0,MORTGAGE,2.0,VENTURE,B,11200.0,12.21,1,0.39,N,3
31,25000.0,RENT,17.0,EDUCATION,B,1800.0,11.86,1,0.07,N,5
27,78790.98,RENT,7.0,DEBTCONSOLIDATION,D,13775.0,13.92,1,0.17,Y,3
25,26400.0,RENT,8.0,VENTURE,A,5000.0,14.42,1,0.19,N,17
28,45000.0,RENT,2.0,MEDICAL,C,8000.0,10.37,1,0.18,Y,10
24,17000.0,RENT,4.0,EDUCATION,D,10000.0,13.47,1,0.59,N,7
