person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
34,70000.0,OWN,0.0,HOMEIMPROVEMENT,B,10000.0,10.99,0,0.14,N,9
35,84996.0,RENT,12.0,PERSONAL,A,17000.0,7.88,0,0.2,N,6
27,49000.0,RENT,0.0,VENTURE,D,16000.0,15.37,1,0.33,N,2
27,69476.0,RENT,3.0,VENTURE,A,6500.0,6.17,0,0.09,N,7
27,35496.0,RENT,0.0,DEBTCONSOLIDATION,C,18000.0,7.29,1,0.51,N,4
25,70200.0,RENT,9.0,EDUCATION,E,18000.0,16.45,0,0.26,N,2
24,67000.0,RENT,14.0,DEBTCONSOLIDATION,E,10000.0,15.57,1,0.15,N,2
29,115000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,C,4000.0,13.48,0,0.03,N,10
24,55000.0,MORTGAGE,3.0,VENTURE,A,5000.0,7.88,0,0.09,N,4
35,33666.0,RENT,3.0,EDUCATION,B,3500.0,11.49,1,0.1,Y,4
22,80000.0,MORTGAGE,5.0,VENTURE,B,5000.0,11.36,0,0.06,N,3
35,53500.0,MORTGAGE,1.0,VENTURE,C,20000.0,12.53,0,0.37,Y,7
21,52000.0,RENT,5.0,EDUCATION,B,1500.0,11.99,0,0.03,N,3
29,20000.0,RENT,3.0,DEBTCONSOLIDATION,B,1200.0,11.71,1,0.06,N,7
42,26888.74,RENT,11.0,PERSONAL,C,5000.0,16.45,1,0.19,Y,14
36,47000.0,MORTGAGE,0.0,EDUCATION,A,5500.0,7.14,0,0.12,N,16
30,50000.0,RENT,2.0,VENTURE,B,6400.0,11.71,0,0.13,N,6
29,55000.0,RENT,2.0,DEBTCONSOLIDATION,B,10000.0,12.53,0,0.18,N,9
24,44000.0,RENT,2.0,DEBTCONSOLIDATION,D,25000.0,15.33,1,0.57,N,2
23,57000.0,MORTGAGE,6.0,EDUCATION,D,17500.0,14.09,0,0.31,Y,3
28,84996.0,RENT,12.0,HOMEIMPROVEMENT,C,20000.0,13.92,0,0.24,N,9
22,74004.0,MORTGAGE,13.0,DEBTCONSOLIDATION,E,22000.0,17.04,1,0.3,N,4
22,87000.0,MORTGAGE,6.0,EDUCATION,B,1500.0,10.99,0,0.02,N,4
29,68000.0,MORTGAGE,13.0,EDUCATION,A,10000.0,7.74,0,0.15,N,7
22,42000.0,RENT,6.0,DEBTCONSOLIDATION,B,3000.0,12.69,0,0.07,N,2
27,157500.0,OWN,6.0,MEDICAL,C,25000.0,12.87,0,0.16,Y,6
35,24996.0,MORTGAGE,1.0,MEDICAL,C,5000.0,13.24,1,0.2,Y,10
30,24414.0,RENT,0.0,MEDICAL,A,5000.0,6.91,0,0.2,N,5
32,46000.0,RENT,4.0,MEDICAL,A,9000.0,7.51,0,0.2,N,9
30,36000.0,RENT,2.0,DEBTCONSOLIDATION,A,3200.0,7.88,0,0.09,N,10
32,52500.0,MORTGAGE,9.0,HOMEIMPROVEMENT,C,7000.0,12.99,0,0.13,N,9
41,36000.0,MORTGAGE,5.0,VENTURE,A,2500.0,7.9,0,0.07,N,12
39,114996.0,MORTGAGE,15.0,DEBTCONSOLIDATION,A,12500.0,6.54,0,0.11,N,11
34,42000.0,RENT,3.0,DEBTCONSOLIDATION,D,2400.0,13.8,1,0.06,Y,10
26,40000.0,MORTGAGE,5.0,MEDICAL,B,6000.0,10.62,0,0.15,N,4
22,28800.0,MORTGAGE,2.0,MEDICAL,A,10000.0,7.49,0,0.35,N,2
27,73000.0,RENT,0.0,EDUCATION,D,25000.0,17.27,1,0.34,Y,3
22,65000.0,RENT,3.0,EDUCATION,A,5300.0,6.62,0,0.08,N,3
24,34800.0,RENT,6.0,DEBTCONSOLIDATION,B,15000.0,7.49,1,0.43,Y,2
26,155000.0,MORTGAGE,4.0,MEDICAL,A,18000.0,6.99,0,0.12,N,4
29,54000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,D,20000.0,11.14,1,0.37,N,4
22,37080.0,RENT,6.0,PERSONAL,B,2400.0,10.65,1,0.06,N,3
23,34500.0,RENT,2.0,EDUCATION,B,3723.78,13.61,1,0.11,N,3
25,95000.0,RENT,9.0,VENTURE,A,24000.0,6.54,0,0.25,N,4
35,30000.0,RENT,1.0,DEBTCONSOLIDATION,A,1608.68,16.32,1,0.05,N,7
29,45324.0,MORTGAGE,4.0,PERSONAL,D,15150.0,14.54,0,0.33,N,10
25,36000.0,RENT,7.0,MEDICAL,B,11325.0,12.69,1,0.31,N,4
62,30000.0,RENT,2.0,DEBTCONSOLIDATION,D,6000.0,13.67,1,0.2,Y,4
26,54000.0,RENT,3.0,VENTURE,D,8400.0,14.61,1,0.16,Y,4
27,60000.0,RENT,0.0,PERSONAL,A,3500.0,9.32,0,0.06,N,7
21,46000.0,OWN,5.0,VENTURE,D,10000.0,14.74,0,0.22,Y,3
31,52000.0,RENT,0.0,VENTURE,A,8000.0,7.51,0,0.15,N,5
33,62000.0,RENT,17.0,VENTURE,A,7000.0,6.99,0,0.11,N,9
40,150000.0,MORTGAGE,5.0,PERSONAL,B,12000.0,10.37,0,0.08,N,12
28,101000.0,MORTGAGE,7.0,PERSONAL,A,6000.0,8.32,0,0.06,N,9
26,16428.0,RENT,0.0,MEDICAL,C,2400.0,12.23,0,0.15,N,3
38,78000.0,RENT,8.0,DEBTCONSOLIDATION,A,15000.0,15.2,1,0.19,N,28
23,45000.0,MORTGAGE,4.0,EDUCATION,C,14500.0,13.48,0,0.32,Y,2
41,38200.0,RENT,4.0,MEDICAL,E,8875.0,19.03,0,0.23,N,11
22,34000.0,RENT,3.0,DEBTCONSOLIDATION,A,5000.0,8.0,0,0.15,N,4
31,27000.0,RENT,7.0,HOMEIMPROVEMENT,A,6000.0,8.94,1,0.22,N,6
22,14400.0,MORTGAGE,4.0,DEBTCONSOLIDATION,B,2000.0,9.63,1,0.14,N,3
24,32004.0,MORTGAGE,7.0,MEDICAL,B,8000.0,7.51,1,0.25,N,8
27,33996.0,RENT,8.0,EDUCATION,D,6000.0,15.31,0,0.18,N,10
24,137481.0,RENT,8.0,VENTURE,B,5000.0,10.99,0,0.04,N,3
25,50280.0,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000.0,9.63,0,0.2,N,2
25,32000.0,RENT,2.0,DEBTCONSOLIDATION,B,8000.0,10.62,0,0.25,N,3
24,37960.15,RENT,6.0,MEDICAL,A,10000.0,11.34,1,0.26,N,3
29,30000.0,RENT,2.0,EDUCATION,C,6400.0,12.87,0,0.21,N,5
22,48000.0,RENT,1.0,DEBTCONSOLIDATION,B,4100.0,11.99,0,0.09,N,3
31,24000.0,RENT,4.0,DEBTCONSOLIDATION,A,7000.0,7.66,1,0.29,N,3
36,33000.0,RENT,4.0,EDUCATION,D,6000.0,14.96,1,0.18,N,4
30,60887.81,RENT,2.0,EDUCATION,D,10000.0,14.54,1,0.16,N,12
24,58650.0,RENT,5.0,DEBTCONSOLIDATION,A,15000.0,12.73,1,0.26,N,6
39,54000.0,MORTGAGE,17.0,PERSONAL,B,25000.0,11.49,0,0.46,N,16
24,70000.0,RENT,3.0,EDUCATION,B,25000.0,11.86,1,0.36,N,4
28,38000.0,RENT,7.0,PERSONAL,C,5000.0,13.49,1,0.13,N,6
36,200000.0,OWN,12.0,HOMEIMPROVEMENT,D,25000.0,15.2,0,0.13,Y,13
32,27029.13,RENT,2.0,VENTURE,C,14000.0,11.99,1,0.52,N,4
21,18000.0,RENT,1.0,EDUCATION,A,2000.0,5.42,0,0.11,N,3
25,58000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,D,5200.0,14.11,1,0.09,N,14
25,31200.0,RENT,9.0,VENTURE,B,1500.0,11.12,0,0.05,N,2
43,28000.0,RENT,6.0,DEBTCONSOLIDATION,D,6000.0,14.96,1,0.21,N,3
28,64600.0,RENT,3.0,PERSONAL,C,10000.0,13.48,0,0.15,Y,7
32,54000.0,RENT,16.0,HOMEIMPROVEMENT,A,8500.0,7.49,0,0.16,N,6
29,48000.0,MORTGAGE,5.0,EDUCATION,C,10000.0,12.73,0,0.21,Y,7
26,73000.0,RENT,3.0,PERSONAL,B,20000.0,12.53,1,0.27,N,2
24,33660.0,RENT,3.0,PERSONAL,A,1800.0,7.51,0,0.05,N,4
30,49751.83,RENT,1.0,VENTURE,D,4800.0,18.53,1,0.1,N,4
25,32251.19,RENT,3.0,MEDICAL,E,12000.0,16.49,1,0.37,Y,2
23,39600.0,RENT,0.0,VENTURE,A,5600.0,10.04,1,0.14,N,3
24,29000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,D,5000.0,15.62,1,0.17,Y,3
25,133900.0,MORTGAGE,9.0,VENTURE,D,7500.0,13.49,1,0.06,Y,2
24,18000.0,OWN,6.0,PERSONAL,A,13000.0,7.88,1,0.72,N,3
30,100000.0,RENT,1.0,PERSONAL,B,1000.0,11.71,0,0.01,N,6
27,46000.0,MORTGAGE,2.0,PERSONAL,C,4000.0,12.53,1,0.09,Y,9
30,120000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,B,18400.0,9.63,0,0.15,N,9
23,29000.0,RENT,4.0,MEDICAL,D,13450.0,12.61,1,0.46,N,3
25,51000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,D,5500.0,16.77,1,0.11,Y,2
30,43000.0,RENT,4.0,VENTURE,D,8000.0,16.49,0,0.19,N,5
28,95000.0,RENT,5.0,EDUCATION,B,8000.0,12.42,0,0.08,N,6
25,31000.0,RENT,0.0,DEBTCONSOLIDATION,B,1500.0,15.99,1,0.05,Y,4
32,37227.85,RENT,0.0,PERSONAL,E,6500.0,9.99,1,0.17,N,3
25,80000.0,MORTGAGE,3.0,EDUCATION,D,20000.0,15.62,0,0.25,Y,3
51,78000.0,RENT,0.0,DEBTCONSOLIDATION,D,33000.0,12.84,1,0.42,N,5
21,95400.0,MORTGAGE,0.0,PERSONAL,A,12000.0,5.42,0,0.13,N,2
22,42500.0,RENT,7.0,EDUCATION,A,3200.0,7.49,0,0.08,N,4
26,55219.35,MORTGAGE,13.0,DEBTCONSOLIDATION,A,8000.0,14.09,1,0.14,N,2
26,36000.0,RENT,18.0,DEBTCONSOLIDATION,B,20000.0,14.84,1,0.56,N,4
33,12000.0,MORTGAGE,6.0,PERSONAL,C,2000.0,11.51,1,0.17,N,9
25,30000.0,RENT,9.0,PERSONAL,B,3000.0,11.71,0,0.1,N,3
24,59000.0,RENT,5.0,MEDICAL,D,12000.0,15.28,1,0.2,Y,2
26,46000.0,OWN,4.0,EDUCATION,A,12500.0,12.53,1,0.27,Y,2
25,128600.0,MORTGAGE,9.0,PERSONAL,A,28000.0,7.9,0,0.22,N,3
28,33000.0,OWN,1.0,HOMEIMPROVEMENT,D,7500.0,15.31,0,0.23,Y,6
31,80000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,12400.0,9.99,0,0.15,N,6
52,71520.0,RENT,0.0,VENTURE,E,7000.0,16.82,1,0.1,N,28
22,36000.0,OWN,6.0,EDUCATION,B,7500.0,9.63,0,0.21,N,2
37,67600.0,MORTGAGE,6.0,EDUCATION,B,33000.0,9.99,0,0.49,N,15
31,33000.0,RENT,3.0,DEBTCONSOLIDATION,D,3200.0,15.31,1,0.1,Y,10
24,40000.0,MORTGAGE,3.0,EDUCATION,B,6400.0,9.91,0,0.16,N,4
29,145036.66,RENT,6.0,EDUCATION,B,6600.0,16.82,1,0.05,Y,7
24,52485.66,RENT,1.0,DEBTCONSOLIDATION,B,22000.0,6.62,1,0.42,N,4
24,72000.0,RENT,6.0,PERSONAL,B,14400.0,10.0,0,0.2,N,4
22,75000.0,RENT,8.0,MEDICAL,A,8000.0,15.96,1,0.11,N,3
33,104550.0,MORTGAGE,11.0,MEDICAL,E,11500.0,16.0,1,0.11,N,6
27,46000.0,RENT,4.0,DEBTCONSOLIDATION,D,5000.0,9.99,1,0.11,N,6
23,28000.0,RENT,0.0,EDUCATION,A,4000.0,8.9,0,0.14,N,4
24,74900.0,MORTGAGE,8.0,VENTURE,A,3500.0,6.39,0,0.05,N,2
26,95000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,D,20000.0,14.96,0,0.21,N,4
35,44000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6500.0,7.51,0,0.15,N,7
22,10000.0,OTHER,3.0,EDUCATION,D,1000.0,12.61,1,0.1,Y,7
27,124100.0,RENT,3.0,MEDICAL,C,10175.0,12.99,1,0.07,N,6
28,64000.0,RENT,3.0,VENTURE,B,14889.63,7.49,1,0.23,N,4
26,47300.0,MORTGAGE,3.0,VENTURE,B,6000.0,12.69,0,0.13,N,4
37,26400.0,RENT,0.0,MEDICAL,E,10000.0,19.03,1,0.38,Y,12
28,60000.0,OWN,12.0,EDUCATION,D,7000.0,15.99,0,0.12,N,7
21,49000.0,RENT,5.0,DEBTCONSOLIDATION,D,18000.0,8.49,1,0.37,Y,2
22,45000.0,RENT,1.0,PERSONAL,B,12000.0,12.92,1,0.27,N,3
25,20000.0,RENT,6.0,MEDICAL,D,3500.0,12.69,1,0.18,N,2
31,113000.0,RENT,1.0,HOMEIMPROVEMENT,D,9600.0,14.91,1,0.08,Y,7
29,120000.0,OWN,4.0,VENTURE,A,7000.0,8.49,0,0.06,N,7
33,48000.0,RENT,2.0,MEDICAL,B,1500.0,11.71,0,0.03,N,8
32,24000.0,RENT,0.0,PERSONAL,E,9600.0,14.59,1,0.4,N,2
37,170004.0,MORTGAGE,1.0,HOMEIMPROVEMENT,E,25000.0,16.45,0,0.15,Y,13
32,98300.0,MORTGAGE,3.0,VENTURE,C,5000.0,12.23,0,0.05,N,10
22,120000.0,MORTGAGE,3.0,MEDICAL,A,22000.0,7.49,0,0.18,N,3
29,37000.0,RENT,0.0,MEDICAL,D,8000.0,16.7,1,0.22,Y,12
34,31200.0,RENT,1.0,PERSONAL,B,4800.0,14.65,1,0.15,Y,4
27,85000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,B,5500.0,11.36,0,0.06,N,9
44,49510.0,MORTGAGE,5.0,HOMEIMPROVEMENT,B,4000.0,10.62,0,0.08,N,14
34,54000.0,OWN,8.0,MEDICAL,B,5000.0,10.62,0,0.09,N,7
33,39358.27,RENT,8.0,MEDICAL,D,25000.0,14.42,1,0.64,N,10
32,25591.0,RENT,4.0,VENTURE,B,5000.0,10.65,0,0.2,N,9
32,52800.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,24000.0,7.51,0,0.45,N,10
21,98280.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000.0,6.62,0,0.1,N,2
24,69000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,D,25000.0,15.57,1,0.36,N,2
33,84000.0,MORTGAGE,9.0,EDUCATION,D,20000.0,14.61,0,0.24,Y,5
37,34000.0,RENT,7.0,MEDICAL,E,7500.0,18.62,1,0.22,N,17
28,36000.0,RENT,2.0,DEBTCONSOLIDATION,D,25000.0,16.07,1,0.69,N,10
24,68003.91,MORTGAGE,4.0,HOMEIMPROVEMENT,D,8400.0,15.95,1,0.12,Y,4
25,90000.0,MORTGAGE,9.0,EDUCATION,A,7750.0,7.51,0,0.09,N,4
29,53004.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,15000.0,9.63,0,0.28,N,10
28,70000.0,RENT,0.0,MEDICAL,B,13000.0,12.18,0,0.19,N,7
23,44000.0,RENT,5.0,PERSONAL,F,8000.0,19.41,1,0.18,Y,3
22,33000.0,RENT,0.0,EDUCATION,D,10000.0,15.65,1,0.3,N,2
26,32450.0,MORTGAGE,5.0,HOMEIMPROVEMENT,A,3250.0,6.99,0,0.1,N,2
30,54000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,C,5000.0,12.61,1,0.09,N,9
25,34000.0,MORTGAGE,2.0,VENTURE,C,15450.0,11.22,1,0.45,N,4
35,22000.0,RENT,2.0,DEBTCONSOLIDATION,D,7600.0,14.11,1,0.35,Y,5
21,16800.0,RENT,0.0,DEBTCONSOLIDATION,C,1800.0,6.54,1,0.11,N,2
27,38000.0,RENT,5.0,VENTURE,B,21000.0,15.99,1,0.55,N,2
27,34800.0,RENT,2.0,HOMEIMPROVEMENT,C,6000.0,7.66,1,0.17,N,9
25,47000.0,RENT,3.0,HOMEIMPROVEMENT,B,25000.0,14.96,1,0.53,Y,3
29,100000.0,OWN,13.0,HOMEIMPROVEMENT,A,10000.0,6.92,0,0.1,N,7
25,39000.0,RENT,3.0,MEDICAL,C,7600.0,12.84,1,0.19,N,3
30,62050.0,RENT,2.0,DEBTCONSOLIDATION,A,18500.0,10.51,1,0.3,N,2
23,54000.0,MORTGAGE,2.0,VENTURE,A,7000.0,6.62,0,0.13,N,3
36,48960.0,RENT,17.0,EDUCATION,B,9000.0,10.99,0,0.18,N,12
30,30000.0,MORTGAGE,6.0,EDUCATION,B,10000.0,9.91,0,0.33,N,10
28,39520.0,RENT,0.0,VENTURE,B,6500.0,11.89,0,0.16,N,6
22,99000.0,MORTGAGE,6.0,VENTURE,A,18000.0,8.9,0,0.18,N,3
25,40000.0,OWN,5.0,EDUCATION,C,6000.0,13.47,0,0.15,Y,3
27,57600.0,MORTGAGE,3.0,MEDICAL,B,3000.0,11.11,0,0.05,N,6
24,56000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,E,20000.0,16.7,1,0.36,Y,4
23,12000.0,RENT,2.0,VENTURE,D,5000.0,16.77,1,0.42,N,2
22,30000.0,RENT,6.0,EDUCATION,B,7000.0,9.62,1,0.23,N,4
43,60000.0,RENT,5.0,DEBTCONSOLIDATION,B,2000.0,12.53,0,0.03,N,17
23,60000.0,RENT,5.0,MEDICAL,A,10000.0,7.14,0,0.17,N,2
24,123000.0,RENT,0.0,MEDICAL,C,13000.0,10.59,1,0.11,Y,2
31,29760.0,MORTGAGE,0.0,MEDICAL,A,10000.0,9.63,0,0.34,N,10
23,74000.0,MORTGAGE,5.0,PERSONAL,B,25000.0,13.47,1,0.34,N,5
35,70000.0,RENT,5.0,HOMEIMPROVEMENT,A,9600.0,5.42,0,0.14,N,9
40,74004.0,MORTGAGE,12.0,EDUCATION,A,7125.0,6.62,0,0.1,N,14
23,167300.0,MORTGAGE,1.0,EDUCATION,B,20000.0,12.21,0,0.12,N,2
28,13200.0,RENT,0.0,MEDICAL,B,3000.0,10.99,1,0.23,N,6
21,5416.7,RENT,0.0,MEDICAL,C,1000.0,14.59,1,0.18,N,2
40,114000.0,MORTGAGE,11.0,MEDICAL,A,6000.0,5.42,0,0.05,N,17
24,71004.0,RENT,4.0,MEDICAL,D,13350.0,15.33,1,0.19,Y,2
28,64000.0,MORTGAGE,7.0,EDUCATION,B,7000.0,11.71,0,0.11,N,9
25,64000.0,RENT,2.0,DEBTCONSOLIDATION,A,3000.0,12.61,1,0.05,N,3
24,62000.0,MORTGAGE,8.0,EDUCATION,B,7750.0,10.0,0,0.13,N,2
24,66500.0,MORTGAGE,7.0,VENTURE,C,1400.0,12.53,0,0.02,Y,4
22,32500.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,2500.0,6.99,0,0.08,N,3
24,44700.0,OWN,8.0,MEDICAL,D,14400.0,15.37,0,0.32,Y,4
25,60000.0,MORTGAGE,6.0,MEDICAL,C,13000.0,14.17,0,0.22,Y,3
23,22715.78,RENT,0.0,MEDICAL,A,6000.0,12.41,1,0.26,N,4
30,111000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,G,12500.0,19.04,1,0.11,N,8
22,78700.0,RENT,6.0,VENTURE,C,14000.0,13.48,0,0.18,Y,3
29,44000.0,RENT,0.0,VENTURE,D,10000.0,16.32,1,0.23,Y,4
22,64800.0,RENT,1.0,EDUCATION,B,16000.0,10.37,0,0.25,N,4
23,78000.0,MORTGAGE,7.0,EDUCATION,B,1000.0,9.88,0,0.01,N,3
30,31500.0,RENT,0.0,MEDICAL,C,12250.0,13.85,1,0.39,N,5
25,36000.0,RENT,2.0,EDUCATION,C,3600.0,15.23,0,0.1,N,4
23,115000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5600.0,5.42,0,0.05,N,3
27,60000.0,RENT,0.0,HOMEIMPROVEMENT,A,6000.0,8.0,0,0.1,N,5
37,48000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,A,3500.0,7.88,0,0.07,N,15
21,32000.0,MORTGAGE,12.0,MEDICAL,B,12000.0,16.29,1,0.38,Y,2
33,45600.0,RENT,0.0,DEBTCONSOLIDATION,A,11200.0,5.79,0,0.25,N,8
38,66690.0,RENT,12.0,EDUCATION,D,20000.0,14.59,0,0.3,N,14
24,60000.0,MORTGAGE,2.0,EDUCATION,C,2000.0,16.29,1,0.03,N,3
30,14400.0,RENT,2.0,MEDICAL,C,22400.0,7.68,1,0.83,N,13
24,68400.0,OWN,8.0,MEDICAL,A,6000.0,6.54,0,0.09,N,4
26,105000.0,MORTGAGE,0.0,PERSONAL,B,5300.0,12.69,0,0.05,N,4
23,27548.0,RENT,1.0,DEBTCONSOLIDATION,B,4000.0,10.62,1,0.15,N,2
33,66000.0,MORTGAGE,4.0,MEDICAL,C,13200.0,11.49,1,0.2,Y,16
27,34000.0,RENT,5.0,HOMEIMPROVEMENT,C,12000.0,7.4,1,0.35,N,4
34,84000.0,RENT,3.0,EDUCATION,A,9000.0,5.79,0,0.11,N,10
25,34000.0,RENT,10.0,DEBTCONSOLIDATION,B,20000.0,8.88,1,0.59,N,2
22,44000.0,RENT,1.0,EDUCATION,E,16000.0,16.35,1,0.36,N,3
28,43200.0,RENT,1.0,MEDICAL,A,3000.0,7.49,0,0.07,N,9
26,70000.0,RENT,2.0,HOMEIMPROVEMENT,B,10000.0,9.45,0,0.14,N,3
25,25000.0,RENT,1.0,EDUCATION,C,5200.0,12.53,0,0.21,Y,3
28,23800.24,RENT,3.0,VENTURE,C,9199.96,7.51,1,0.39,N,4
29,60000.0,RENT,0.0,EDUCATION,C,6000.0,15.96,0,0.1,Y,7
27,60000.0,OWN,2.0,VENTURE,B,10000.0,10.38,0,0.17,N,6
30,30000.0,RENT,0.0,VENTURE,D,7750.0,13.87,1,0.26,Y,9
24,40000.0,OWN,6.0,VENTURE,A,1000.0,6.76,0,0.03,N,3
29,59004.0,MORTGAGE,8.0,DEBTCONSOLIDATION,B,24000.0,13.48,1,0.41,N,9
27,32400.0,RENT,2.0,MEDICAL,E,8500.0,15.62,1,0.26,Y,5
21,38000.0,RENT,2.0,MEDICAL,D,7200.0,15.21,1,0.19,Y,2
28,47000.0,RENT,3.0,MEDICAL,C,18000.0,8.88,1,0.38,N,9
35,82000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,D,25000.0,12.84,1,0.3,N,11
34,33666.0,RENT,4.0,PERSONAL,D,8000.0,17.49,1,0.24,Y,9
41,42600.0,RENT,0.0,VENTURE,D,10000.0,15.62,1,0.23,Y,12
30,27996.0,RENT,5.0,PERSONAL,B,8000.0,10.99,0,0.29,N,8
22,18000.0,RENT,1.0,PERSONAL,B,3000.0,11.86,1,0.17,N,2
32,107800.0,OWN,3.0,PERSONAL,C,5200.0,14.65,0,0.05,N,9
34,55000.0,MORTGAGE,4.0,EDUCATION,C,7000.0,13.49,0,0.13,Y,10
23,45242.78,MORTGAGE,4.0,MEDICAL,D,16500.0,15.21,1,0.36,N,3
31,91800.0,MORTGAGE,0.0,MEDICAL,A,2225.0,7.43,1,0.02,N,5
23,52692.0,RENT,4.0,EDUCATION,C,3500.0,12.23,0,0.07,Y,4
24,62004.0,RENT,6.0,VENTURE,A,14000.0,8.59,0,0.23,N,4
23,33600.0,RENT,2.0,PERSONAL,B,1000.0,10.36,0,0.03,N,2
30,120000.0,RENT,0.0,HOMEIMPROVEMENT,A,4800.0,7.4,0,0.04,N,8
30,60000.0,OWN,7.0,VENTURE,D,6000.0,14.84,0,0.1,Y,6
39,70550.0,RENT,15.0,DEBTCONSOLIDATION,B,25000.0,13.48,1,0.35,Y,9
30,39914.19,RENT,3.0,MEDICAL,D,4500.0,14.22,1,0.11,N,2
21,35000.0,RENT,6.0,VENTURE,A,10000.0,7.66,0,0.29,N,3
22,56000.0,MORTGAGE,22.0,EDUCATION,D,16000.0,16.82,1,0.29,Y,4
34,70550.0,MORTGAGE,2.0,HOMEIMPROVEMENT,G,5500.0,18.79,1,0.08,N,7
23,50000.0,MORTGAGE,3.0,MEDICAL,B,10000.0,10.99,0,0.2,N,3
23,25920.0,RENT,4.0,EDUCATION,D,10000.0,15.58,1,0.39,N,2
28,98000.0,MORTGAGE,6.0,MEDICAL,F,12000.0,19.47,1,0.12,N,4
27,47000.0,MORTGAGE,11.0,EDUCATION,A,2650.0,7.49,0,0.06,N,9
23,38000.0,RENT,1.0,MEDICAL,A,5200.0,7.88,0,0.14,N,3
27,45000.0,OWN,4.0,VENTURE,C,20000.0,12.84,0,0.44,N,10
28,604000.0,MORTGAGE,12.0,PERSONAL,B,25000.0,9.01,1,0.04,N,9
28,55000.0,OWN,7.0,VENTURE,A,20000.0,7.49,0,0.36,N,6
28,30000.0,RENT,4.0,MEDICAL,B,10000.0,6.62,1,0.33,N,2
21,39900.0,RENT,0.0,EDUCATION,A,12000.0,7.9,0,0.3,N,4
24,22044.0,RENT,3.0,HOMEIMPROVEMENT,E,4375.0,16.4,1,0.2,Y,3
39,44000.0,MORTGAGE,1.0,EDUCATION,A,6000.0,14.84,1,0.14,N,12
32,40704.0,MORTGAGE,9.0,HOMEIMPROVEMENT,B,10000.0,9.63,0,0.25,N,7
27,90000.0,OWN,1.0,VENTURE,A,7500.0,7.51,0,0.08,N,6
29,48000.0,MORTGAGE,8.0,VENTURE,A,4500.0,5.42,0,0.09,N,6
23,100000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000.0,11.36,0,0.2,N,3
37,88000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,B,6000.0,11.99,1,0.07,N,12
56,30000.0,RENT,6.0,HOMEIMPROVEMENT,D,20000.0,12.18,1,0.67,N,16
27,85000.0,MORTGAGE,11.0,EDUCATION,A,12000.0,6.62,0,0.14,N,10
39,50000.0,MORTGAGE,1.0,PERSONAL,A,8000.0,7.68,0,0.16,N,11
28,54000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,B,3500.0,12.87,1,0.06,N,5
25,30000.0,RENT,1.0,MEDICAL,C,8000.0,7.9,1,0.27,N,2
34,73600.0,MORTGAGE,10.0,HOMEIMPROVEMENT,B,15000.0,12.42,0,0.2,N,7
29,105000.0,MORTGAGE,11.0,HOMEIMPROVEMENT,D,15000.0,14.42,0,0.14,Y,5
22,75000.0,MORTGAGE,6.0,EDUCATION,C,16000.0,13.61,0,0.21,N,2
22,42000.0,MORTGAGE,0.0,MEDICAL,A,8000.0,13.06,1,0.19,N,6
22,30000.0,RENT,4.0,EDUCATION,B,12000.0,10.62,1,0.4,N,3
24,61289.0,MORTGAGE,8.0,PERSONAL,B,2000.0,11.49,0,0.03,N,4
31,30000.0,RENT,1.0,DEBTCONSOLIDATION,A,5600.0,7.74,0,0.19,N,7
35,69000.0,RENT,5.0,DEBTCONSOLIDATION,D,6400.0,16.77,1,0.09,Y,8
24,30000.0,RENT,5.0,HOMEIMPROVEMENT,C,1000.0,13.8,1,0.03,N,5
26,48000.0,MORTGAGE,1.0,VENTURE,B,4200.0,10.62,0,0.09,N,2
24,40000.0,RENT,0.0,EDUCATION,B,3600.0,10.59,0,0.09,N,2
29,71000.0,RENT,1.0,HOMEIMPROVEMENT,C,12000.0,13.16,0,0.17,Y,5
22,44400.0,RENT,3.0,VENTURE,C,12800.0,12.73,0,0.29,N,4
24,73000.0,RENT,9.0,EDUCATION,D,10000.0,18.78,1,0.14,N,2
